FIPS,TFPYRM1999,TFPYRM2000,TFPYRM2001,TFPYRM2002,TFPYRM2003,TFPYRM2004,TFPYRM2005,TFPYRM2006,TFPYRM2007,TFPYRM2008,TFPYRM2009,TFPYRM2010,statename,stfips
06099,166.20839,169.60962,178.37338,177.40399,179.5605,196.92831,195.8636,202.80519,212.99883,222.98143,218.44167,227.2094,California,06
06101,166.20839,169.60962,178.37338,177.40399,179.5605,196.92831,195.8636,202.80519,212.99883,222.98143,218.44167,227.2094,California,06
06103,,,,166.85367,170.16348,181.04395,176.93845,188.05338,195.38832,208.13673,209.88429,215.11034,California,06
06105,,,,166.85367,170.16348,181.04395,176.93845,188.05338,195.38832,208.13673,209.88429,215.11034,,06
06107,,,,166.85367,170.16348,181.04395,176.93845,188.05338,195.38832,208.13673,209.88429,215.11034,California,06
06109,166.20839,169.60962,178.37338,177.40399,179.5605,196.92831,195.8636,202.80519,212.99883,222.98143,218.44167,227.2094,California,06
06111,,,,166.85367,170.16348,181.04395,176.93845,188.05338,195.38832,208.13673,209.88429,215.11034,California,06
06113,166.20839,169.60962,178.37338,177.40399,179.5605,196.92831,195.8636,202.80519,212.99883,222.98143,218.44167,227.2094,California,06
06115,166.20839,169.60962,178.37338,177.40399,179.5605,196.92831,195.8636,202.80519,212.99883,222.98143,218.44167,227.2094,California,06
08001,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08003,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08005,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08007,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08009,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08011,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08013,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08014,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08015,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,,08
08017,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08019,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08021,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08023,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08025,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08027,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08029,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08031,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08033,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08035,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08037,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08039,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08041,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08043,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,Colorado,08
08045,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,Colorado,08
08047,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08049,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,,08
08051,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08053,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08055,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08057,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08059,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08061,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08063,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08065,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,,08
08067,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,Colorado,08
08069,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08071,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08073,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,,08
08075,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08077,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,Colorado,08
08079,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08081,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08083,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08085,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,Colorado,08
08087,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08089,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08091,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08093,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08095,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08097,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,Colorado,08
08099,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08101,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08103,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08105,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08107,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08109,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08111,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08113,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08115,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
08117,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08119,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08121,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,,08
08123,158.40164,168.12433,169.80556,173.81624,177.66029,183.19025,180.10411,190.99469,197.286,206.51923,205.78336,209.92278,Colorado,08
08125,,,,168.0999,174.54604,172.79538,176.26283,185.67984,197.2291,207.67607,212.48404,213.65324,,08
09001,169.27138,173.10849,178.9884,180.81395,188.72687,194.1674,194.91862,203.0403,215.85399,225.88728,232.81044,233.4209,Connecticut,09
09003,162.408,168.01834,173.80176,169.18959,178.04832,198.52843,197.15408,205.63083,217.0943,224.60899,230.65353,227.44412,Connecticut,09
09005,162.408,168.01834,173.80176,169.18959,178.04832,198.52843,197.15408,205.63083,217.0943,224.60899,230.65353,227.44412,Connecticut,09
09007,162.408,168.01834,173.80176,169.18959,178.04832,198.52843,197.15408,205.63083,217.0943,224.60899,230.65353,227.44412,Connecticut,09
09009,162.408,168.01834,173.80176,169.18959,178.04832,198.52843,197.15408,205.63083,217.0943,224.60899,230.65353,227.44412,Connecticut,09
09011,162.408,168.01834,173.80176,169.18959,178.04832,198.52843,197.15408,205.63083,217.0943,224.60899,230.65353,227.44412,Connecticut,09
09013,162.408,168.01834,173.80176,169.18959,178.04832,198.52843,197.15408,205.63083,217.0943,224.60899,230.65353,227.44412,Connecticut,09
09015,167.99271,168.61786,182.29787,179.49297,187.96501,195.58847,195.33659,205.43413,215.77042,224.55301,231.87578,236.68404,Connecticut,09
10001,162.14049,167.55084,170.8757,172.95854,177.29655,181.89983,182.24406,193.82977,202.34477,210.67645,218.97307,222.23613,Delaware,10
10003,162.14049,167.55084,170.8757,172.95854,177.29655,181.89983,182.24406,193.82977,202.34477,210.67645,218.97307,222.23613,Delaware,10
10005,160.17995,169.0349,173.72838,179.41316,187.63441,187.8649,193.94086,200.71515,209.771,220.77643,224.32301,232.5201,Delaware,10
11001,160.17995,169.0349,173.72838,179.41316,187.63441,187.8649,193.94086,200.71515,209.771,220.77643,224.32301,232.5201,District of Columbia,11
12001,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12003,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12005,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Florida,12
12007,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,,12
12009,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12011,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12013,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,12
12015,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12017,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12019,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12021,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12023,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12027,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12029,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,12
12031,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12033,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Florida,12
12035,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12037,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,12
12039,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Florida,12
12041,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12043,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,,12
12045,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Florida,12
12047,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,,12
12049,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12051,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12053,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12055,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12057,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12059,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,12
12061,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12063,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,12
12065,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Florida,12
12067,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,12
12069,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12071,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12073,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Florida,12
12075,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,12
12077,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,12
12079,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,12
12081,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12083,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12085,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12086,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12087,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12089,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12091,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Florida,12
12093,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12095,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12097,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12099,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12101,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12103,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12105,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12107,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12109,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12111,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12113,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Florida,12
12115,159.33708,161.30272,168.08653,171.54515,177.28349,182.82964,187.23329,196.69632,206.05835,219.23593,222.40877,227.21858,Florida,12
12117,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12119,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12121,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,,12
12123,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,12
12125,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,,12
12127,148.74124,158.1472,159.70384,162.24554,166.33406,174.16116,180.36037,190.27559,198.26836,209.42461,214.44174,213.5285,Florida,12
12129,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Florida,12
12131,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Florida,12
12133,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,12
13001,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,13
13003,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,13
